"Болезнь","Симптом_1","Симптом_2","Симптом_3","Симптом_4","Симптом_5","Симптом_6","Симптом_7","Симптом_8","Симптом_9","Симптом_10","Симптом_11","Симптом_12","Симптом_13","Симптом_14","Симптом_15","Симптом_16","Симптом_17"
"Острое_сердечно-сосудистое_заболевание","рвота","одышка","потливость","боль_в_груди","","","","","","","","","","","","",""
"Варикозное_расширение_вен","усталость","судороги","синяки","ожирение","опухшие_ноги","опухшие_кровеносные_сосуды","выступающие_вены_на_икре","","","","","","","","","",""
"Гипотиреоз","усталость","увеличение_веса","холодные_руки_и_ноги","перепады_настроения","вялость","головокружение","опухшее_лицо_и_глаза","увеличенная_щитовидная_железа","ломкие_ногти","опухшие_крайности","депрессия","раздражительность","аномальная_менструация","","","",""
"Гипертиреоз","усталость","перепады_настроения","потеря_веса","беспокойство","потливость","диарея","быстрый_сердечный_ритм","чрезмерный_голод","мышечная_слабость","раздражительность","аномальная_менструация","","","","","",""
"Гипогликемия","рвота","усталость","беспокойство","потливость","головная_боль","тошнота","затуманенное_и_искаженное_зрение","чрезмерный_голод","сохнут_и_покалывают_губы","невнятная_речь","раздражительность","сердцебиение","","","","",""
"Остеоартрис","боль_в_суставах","боль_в_шее","боль_в_колене","боль_в_тазобедренном_суставе","опухшие_суставы","болезненная_ходьба","","","","","","","","","","",""
"Артрит","мышечная_слабость","скованность_мышц_шеи","опухшие_суставы","скованность_движений","болезненная_ходьба","","","","","","","","","","","",""
"(головокружение)_Пароймсальное_позиционное_головокружение","рвота","головная_боль","тошнота","вращательные_движения","потеря_равновесия","неустойчивость","","","","","","","","","","",""
"Акне","кожная_сыпь","прыщи,_наполненные_гноем","угри","несущийся","","","","","","","","","","","","",""
"Инфекция_мочевыводящих_путей","жгучее_мочеиспускание","дискомфорт_в_мочевом_пузыре","неприятный_запах_мочи","постоянное_ощущение_мочи","","","","","","","","","","","","",""
"Псориаз","кожная_сыпь","боль_в_суставах","шелушение_кожи","серебро,_как_пыль","небольшие_вмятины_на_ногтях","воспаленные_ногти","","","","","","","","","","",""
"Импетиго","кожная_сыпь","высокая_температура","волдырь","красная_болячка_вокруг_носа","желтая_корка_слизь","","","","","","","","","","","",""
"Грибковая_инфекция","зуд","кожная_сыпь","узловые_кожные_высыпания","дисхромные_пятна","","","","","","","","","","","","",""
"Аллергия","непрерывное_чихание","дрожь","озноб","слезоточивость_из_глаз","","","","","","","","","","","","",""
"ГЭРБ","боль_в_животе","кислотность","язвы_на_языке","рвота","кашель","боль_в_груди","","","","","","","","","","",""
"Хронический_холестаз","зуд","рвота","желтоватая_кожа","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","","","","","","","","","",""
"Реакция_на_лекарство","зуд","кожная_сыпь","боль_в_животе","жгучее_мочеиспускание","кровянистые_выделения_при_мочеиспускании","","","","","","","","","","","",""
"Язвенная_болезнь_желудка","рвота","расстройство_желудка","потеря_аппетита","боль_в_животе","прохождение_газов","внутренний_зуд","","","","","","","","","","",""
"СПИД","атрофия_мышц","пятна_в_горле","высокая_температура","внебрачные_контакты","","","","","","","","","","","","",""
"Диабет","усталость","потеря_веса","беспокойство","вялость","нерегулярный_уровень_сахара","затуманенное_и_искаженное_зрение","ожирение","чрезмерный_голод","повышенный_аппетит","полиурия","","","","","","",""
"Гастроэнтерит","рвота","запавшие_глаза","обезвоживание","диарея","","","","","","","","","","","","",""
"Бронхиальная_астма","усталость","кашель","высокая_температура","одышка","история_семьи","слизистая_мокрота","","","","","","","","","","",""
"Гипертония","головная_боль","боль_в_груди","головокружение","потеря_равновесия","нехватка_концентрации","","","","","","","","","","","",""
"Мигрень","кислотность","расстройство_желудка","головная_боль","затуманенное_и_искаженное_зрение","чрезмерный_голод","скованность_мышц_шеи","депрессия","раздражительность","нарушения_зрения","","","","","","","",""
"Шейный_спондилез","боль_в_спине","слабость_в_конечностях","боль_в_шее","головокружение","потеря_равновесия","","","","","","","","","","","",""
"Паралич_(кровоизлияние_в_мозг)","рвота","головная_боль","слабость_одной_стороны_тела","измененная_сенсорика","","","","","","","","","","","","",""
"Желтуха","зуд","рвота","усталость","потеря_веса","высокая_температура","желтоватая_кожа","темная_моча","боль_в_животе","","","","","","","","",""
"Малярия","озноб","рвота","высокая_температура","потливость","головная_боль","тошнота","диарея","боли_в_мышцах","","","","","","","","",""
"Ветряная_оспа","зуд","кожная_сыпь","усталость","вялость","высокая_температура","головная_боль","потеря_аппетита","слабая_лихорадка","опухшие_лимфатические_узлы","недомогание","красные_пятна_по_телу","","","","","",""
"Денге","кожная_сыпь","озноб","боль_в_суставах","рвота","усталость","высокая_температура","головная_боль","тошнота","потеря_аппетита","боль_за_глазами","боль_в_спине","недомогание","боли_в_мышцах","красные_пятна_по_телу","","",""
"тифозный","озноб","рвота","усталость","высокая_температура","головная_боль","тошнота","запор","боль_в_животе","диарея","токсичный_вид_(тиф)","боль_в_животе","","","","","",""
"гепатит_А","боль_в_суставах","рвота","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","диарея","слабая_лихорадка","пожелтение_глаз","боли_в_мышцах","","","","","",""
"Гепатит_Б","зуд","усталость","вялость","желтоватая_кожа","темная_моча","потеря_аппетита","боль_в_животе","желтая_моча","пожелтение_глаз","недомогание","получение_переливания_крови","получение_нестерильных_инъекций","","","","",""
"Гепатит_С","усталость","желтоватая_кожа","тошнота","потеря_аппетита","пожелтение_глаз","история_семьи","","","","","","","","","","",""
"Гепатит_Д","боль_в_суставах","рвота","усталость","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","","","","","","","",""
"Гепатит_Е","боль_в_суставах","рвота","усталость","высокая_температура","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","острая_печеночная_недостаточность","кома","желудочное_кровотечение","","","",""
"Алкогольный_гепатит","рвота","желтоватая_кожа","боль_в_животе","вздутие_живота","вздутие_живота","история_употребления_алкоголя","перегрузка_жидкостью","","","","","","","","","",""
"Туберкулез","озноб","рвота","усталость","потеря_веса","кашель","высокая_температура","одышка","потливость","потеря_аппетита","слабая_лихорадка","пожелтение_глаз","опухшие_лимфатические_узлы","недомогание","мокрота","боль_в_груди","кровь_в_мокроте",""
"Простуда","непрерывное_чихание","озноб","усталость","кашель","высокая_температура","головная_боль","опухшие_лимфатические_узлы","недомогание","мокрота","раздражение_горла","покраснение_глаз","давление_пазухи","насморк","скопление","боль_в_груди","потеря_обоняния","боли_в_мышцах"
"Пневмония","озноб","усталость","кашель","высокая_температура","одышка","потливость","недомогание","мокрота","боль_в_груди","быстрый_сердечный_ритм","ржавая_мокрота","","","","","",""
"Диморфные_геморроидальные_узлы_(сваи)","запор","боль_во_время_дефекации","боль_в_анальной_области","кровавый_стул","раздражение_в_анусе","","","","","","","","","","","",""
"Острое_сердечно-сосудистое_заболевание","рвота","одышка","потливость","боль_в_груди","","","","","","","","","","","","",""
"Варикозное_расширение_вен","усталость","судороги","синяки","ожирение","опухшие_ноги","опухшие_кровеносные_сосуды","выступающие_вены_на_икре","","","","","","","","","",""
"Гипотиреоз","усталость","увеличение_веса","холодные_руки_и_ноги","перепады_настроения","вялость","головокружение","опухшее_лицо_и_глаза","увеличенная_щитовидная_железа","ломкие_ногти","опухшие_крайности","депрессия","раздражительность","аномальная_менструация","","","",""
"Гипертиреоз","усталость","перепады_настроения","потеря_веса","беспокойство","потливость","диарея","быстрый_сердечный_ритм","чрезмерный_голод","мышечная_слабость","раздражительность","аномальная_менструация","","","","","",""
"Гипогликемия","рвота","усталость","беспокойство","потливость","головная_боль","тошнота","затуманенное_и_искаженное_зрение","чрезмерный_голод","сохнут_и_покалывают_губы","невнятная_речь","раздражительность","сердцебиение","","","","",""
"Остеоартрис","боль_в_суставах","боль_в_шее","боль_в_колене","боль_в_тазобедренном_суставе","опухшие_суставы","болезненная_ходьба","","","","","","","","","","",""
"Артрит","мышечная_слабость","скованность_мышц_шеи","опухшие_суставы","скованность_движений","болезненная_ходьба","","","","","","","","","","","",""
"(головокружение)_Пароймсальное_позиционное_головокружение","рвота","головная_боль","тошнота","вращательные_движения","потеря_равновесия","неустойчивость","","","","","","","","","","",""
"Акне","кожная_сыпь","прыщи,_наполненные_гноем","угри","несущийся","","","","","","","","","","","","",""
"Инфекция_мочевыводящих_путей","жгучее_мочеиспускание","дискомфорт_в_мочевом_пузыре","неприятный_запах_мочи","постоянное_ощущение_мочи","","","","","","","","","","","","",""
"Псориаз","кожная_сыпь","боль_в_суставах","шелушение_кожи","серебро,_как_пыль","небольшие_вмятины_на_ногтях","воспаленные_ногти","","","","","","","","","","",""
"Импетиго","кожная_сыпь","высокая_температура","волдырь","красная_болячка_вокруг_носа","желтая_корка_слизь","","","","","","","","","","","",""
"Грибковая_инфекция","зуд","кожная_сыпь","узловые_кожные_высыпания","дисхромные_пятна","","","","","","","","","","","","",""
"Аллергия","непрерывное_чихание","дрожь","озноб","слезоточивость_из_глаз","","","","","","","","","","","","",""
"ГЭРБ","боль_в_животе","кислотность","язвы_на_языке","рвота","кашель","боль_в_груди","","","","","","","","","","",""
"Хронический_холестаз","зуд","рвота","желтоватая_кожа","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","","","","","","","","","",""
"Реакция_на_лекарство","зуд","кожная_сыпь","боль_в_животе","жгучее_мочеиспускание","кровянистые_выделения_при_мочеиспускании","","","","","","","","","","","",""
"Язвенная_болезнь_желудка","рвота","расстройство_желудка","потеря_аппетита","боль_в_животе","прохождение_газов","внутренний_зуд","","","","","","","","","","",""
"СПИД","атрофия_мышц","пятна_в_горле","высокая_температура","внебрачные_контакты","","","","","","","","","","","","",""
"Диабет","усталость","потеря_веса","беспокойство","вялость","нерегулярный_уровень_сахара","затуманенное_и_искаженное_зрение","ожирение","чрезмерный_голод","повышенный_аппетит","полиурия","","","","","","",""
"Гастроэнтерит","рвота","запавшие_глаза","обезвоживание","диарея","","","","","","","","","","","","",""
"Бронхиальная_астма","усталость","кашель","высокая_температура","одышка","история_семьи","слизистая_мокрота","","","","","","","","","","",""
"Гипертония","головная_боль","боль_в_груди","головокружение","потеря_равновесия","нехватка_концентрации","","","","","","","","","","","",""
"Мигрень","кислотность","расстройство_желудка","головная_боль","затуманенное_и_искаженное_зрение","чрезмерный_голод","скованность_мышц_шеи","депрессия","раздражительность","нарушения_зрения","","","","","","","",""
"Шейный_спондилез","боль_в_спине","слабость_в_конечностях","боль_в_шее","головокружение","потеря_равновесия","","","","","","","","","","","",""
"Паралич_(кровоизлияние_в_мозг)","рвота","головная_боль","слабость_одной_стороны_тела","измененная_сенсорика","","","","","","","","","","","","",""
"Желтуха","зуд","рвота","усталость","потеря_веса","высокая_температура","желтоватая_кожа","темная_моча","боль_в_животе","","","","","","","","",""
"Малярия","озноб","рвота","высокая_температура","потливость","головная_боль","тошнота","диарея","боли_в_мышцах","","","","","","","","",""
"Ветряная_оспа","зуд","кожная_сыпь","усталость","вялость","высокая_температура","головная_боль","потеря_аппетита","слабая_лихорадка","опухшие_лимфатические_узлы","недомогание","красные_пятна_по_телу","","","","","",""
"Денге","кожная_сыпь","озноб","боль_в_суставах","рвота","усталость","высокая_температура","головная_боль","тошнота","потеря_аппетита","боль_за_глазами","боль_в_спине","недомогание","боли_в_мышцах","красные_пятна_по_телу","","",""
"тифозный","озноб","рвота","усталость","высокая_температура","головная_боль","тошнота","запор","боль_в_животе","диарея","токсичный_вид_(тиф)","боль_в_животе","","","","","",""
"гепатит_А","боль_в_суставах","рвота","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","диарея","слабая_лихорадка","пожелтение_глаз","боли_в_мышцах","","","","","",""
"Гепатит_Б","зуд","усталость","вялость","желтоватая_кожа","темная_моча","потеря_аппетита","боль_в_животе","желтая_моча","пожелтение_глаз","недомогание","получение_переливания_крови","получение_нестерильных_инъекций","","","","",""
"Гепатит_С","усталость","желтоватая_кожа","тошнота","потеря_аппетита","пожелтение_глаз","история_семьи","","","","","","","","","","",""
"Гепатит_Д","боль_в_суставах","рвота","усталость","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","","","","","","","",""
"Гепатит_Е","боль_в_суставах","рвота","усталость","высокая_температура","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","острая_печеночная_недостаточность","кома","желудочное_кровотечение","","","",""
"Алкогольный_гепатит","рвота","желтоватая_кожа","боль_в_животе","вздутие_живота","вздутие_живота","история_употребления_алкоголя","перегрузка_жидкостью","","","","","","","","","",""
"Туберкулез","озноб","рвота","усталость","потеря_веса","кашель","высокая_температура","одышка","потливость","потеря_аппетита","слабая_лихорадка","пожелтение_глаз","опухшие_лимфатические_узлы","недомогание","мокрота","боль_в_груди","кровь_в_мокроте",""
"Простуда","непрерывное_чихание","озноб","усталость","кашель","высокая_температура","головная_боль","опухшие_лимфатические_узлы","недомогание","мокрота","раздражение_горла","покраснение_глаз","давление_пазухи","насморк","скопление","боль_в_груди","потеря_обоняния","боли_в_мышцах"
"Пневмония","озноб","усталость","кашель","высокая_температура","одышка","потливость","недомогание","мокрота","боль_в_груди","быстрый_сердечный_ритм","ржавая_мокрота","","","","","",""
"Диморфные_геморроидальные_узлы_(сваи)","запор","боль_во_время_дефекации","боль_в_анальной_области","кровавый_стул","раздражение_в_анусе","","","","","","","","","","","",""
"Острое_сердечно-сосудистое_заболевание","рвота","одышка","потливость","боль_в_груди","","","","","","","","","","","","",""
"Варикозное_расширение_вен","усталость","судороги","синяки","ожирение","опухшие_ноги","опухшие_кровеносные_сосуды","выступающие_вены_на_икре","","","","","","","","","",""
"Гипотиреоз","усталость","увеличение_веса","холодные_руки_и_ноги","перепады_настроения","вялость","головокружение","опухшее_лицо_и_глаза","увеличенная_щитовидная_железа","ломкие_ногти","опухшие_крайности","депрессия","раздражительность","аномальная_менструация","","","",""
"Гипертиреоз","усталость","перепады_настроения","потеря_веса","беспокойство","потливость","диарея","быстрый_сердечный_ритм","чрезмерный_голод","мышечная_слабость","раздражительность","аномальная_менструация","","","","","",""
"Гипогликемия","рвота","усталость","беспокойство","потливость","головная_боль","тошнота","затуманенное_и_искаженное_зрение","чрезмерный_голод","сохнут_и_покалывают_губы","невнятная_речь","раздражительность","сердцебиение","","","","",""
"Остеоартрис","боль_в_суставах","боль_в_шее","боль_в_колене","боль_в_тазобедренном_суставе","опухшие_суставы","болезненная_ходьба","","","","","","","","","","",""
"Артрит","мышечная_слабость","скованность_мышц_шеи","опухшие_суставы","скованность_движений","болезненная_ходьба","","","","","","","","","","","",""
"(головокружение)_Пароймсальное_позиционное_головокружение","рвота","головная_боль","тошнота","вращательные_движения","потеря_равновесия","неустойчивость","","","","","","","","","","",""
"Акне","кожная_сыпь","прыщи,_наполненные_гноем","угри","несущийся","","","","","","","","","","","","",""
"Инфекция_мочевыводящих_путей","жгучее_мочеиспускание","дискомфорт_в_мочевом_пузыре","неприятный_запах_мочи","постоянное_ощущение_мочи","","","","","","","","","","","","",""
"Псориаз","кожная_сыпь","боль_в_суставах","шелушение_кожи","серебро,_как_пыль","небольшие_вмятины_на_ногтях","воспаленные_ногти","","","","","","","","","","",""
"Импетиго","кожная_сыпь","высокая_температура","волдырь","красная_болячка_вокруг_носа","желтая_корка_слизь","","","","","","","","","","","",""
"Грибковая_инфекция","зуд","кожная_сыпь","узловые_кожные_высыпания","дисхромные_пятна","","","","","","","","","","","","",""
"Аллергия","непрерывное_чихание","дрожь","озноб","слезоточивость_из_глаз","","","","","","","","","","","","",""
"ГЭРБ","боль_в_животе","кислотность","язвы_на_языке","рвота","кашель","боль_в_груди","","","","","","","","","","",""
"Хронический_холестаз","зуд","рвота","желтоватая_кожа","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","","","","","","","","","",""
"Реакция_на_лекарство","зуд","кожная_сыпь","боль_в_животе","жгучее_мочеиспускание","кровянистые_выделения_при_мочеиспускании","","","","","","","","","","","",""
"Язвенная_болезнь_желудка","рвота","расстройство_желудка","потеря_аппетита","боль_в_животе","прохождение_газов","внутренний_зуд","","","","","","","","","","",""
"СПИД","атрофия_мышц","пятна_в_горле","высокая_температура","внебрачные_контакты","","","","","","","","","","","","",""
"Диабет","усталость","потеря_веса","беспокойство","вялость","нерегулярный_уровень_сахара","затуманенное_и_искаженное_зрение","ожирение","чрезмерный_голод","повышенный_аппетит","полиурия","","","","","","",""
"Гастроэнтерит","рвота","запавшие_глаза","обезвоживание","диарея","","","","","","","","","","","","",""
"Бронхиальная_астма","усталость","кашель","высокая_температура","одышка","история_семьи","слизистая_мокрота","","","","","","","","","","",""
"Гипертония","головная_боль","боль_в_груди","головокружение","потеря_равновесия","нехватка_концентрации","","","","","","","","","","","",""
"Мигрень","кислотность","расстройство_желудка","головная_боль","затуманенное_и_искаженное_зрение","чрезмерный_голод","скованность_мышц_шеи","депрессия","раздражительность","нарушения_зрения","","","","","","","",""
"Шейный_спондилез","боль_в_спине","слабость_в_конечностях","боль_в_шее","головокружение","потеря_равновесия","","","","","","","","","","","",""
"Паралич_(кровоизлияние_в_мозг)","рвота","головная_боль","слабость_одной_стороны_тела","измененная_сенсорика","","","","","","","","","","","","",""
"Желтуха","зуд","рвота","усталость","потеря_веса","высокая_температура","желтоватая_кожа","темная_моча","боль_в_животе","","","","","","","","",""
"Малярия","озноб","рвота","высокая_температура","потливость","головная_боль","тошнота","диарея","боли_в_мышцах","","","","","","","","",""
"Ветряная_оспа","зуд","кожная_сыпь","усталость","вялость","высокая_температура","головная_боль","потеря_аппетита","слабая_лихорадка","опухшие_лимфатические_узлы","недомогание","красные_пятна_по_телу","","","","","",""
"Денге","кожная_сыпь","озноб","боль_в_суставах","рвота","усталость","высокая_температура","головная_боль","тошнота","потеря_аппетита","боль_за_глазами","боль_в_спине","недомогание","боли_в_мышцах","красные_пятна_по_телу","","",""
"тифозный","озноб","рвота","усталость","высокая_температура","головная_боль","тошнота","запор","боль_в_животе","диарея","токсичный_вид_(тиф)","боль_в_животе","","","","","",""
"гепатит_А","боль_в_суставах","рвота","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","диарея","слабая_лихорадка","пожелтение_глаз","боли_в_мышцах","","","","","",""
"Гепатит_Б","зуд","усталость","вялость","желтоватая_кожа","темная_моча","потеря_аппетита","боль_в_животе","желтая_моча","пожелтение_глаз","недомогание","получение_переливания_крови","получение_нестерильных_инъекций","","","","",""
"Гепатит_С","усталость","желтоватая_кожа","тошнота","потеря_аппетита","пожелтение_глаз","история_семьи","","","","","","","","","","",""
"Гепатит_Д","боль_в_суставах","рвота","усталость","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","","","","","","","",""
"Гепатит_Е","боль_в_суставах","рвота","усталость","высокая_температура","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","острая_печеночная_недостаточность","кома","желудочное_кровотечение","","","",""
"Алкогольный_гепатит","рвота","желтоватая_кожа","боль_в_животе","вздутие_живота","вздутие_живота","история_употребления_алкоголя","перегрузка_жидкостью","","","","","","","","","",""
"Туберкулез","озноб","рвота","усталость","потеря_веса","кашель","высокая_температура","одышка","потливость","потеря_аппетита","слабая_лихорадка","пожелтение_глаз","опухшие_лимфатические_узлы","недомогание","мокрота","боль_в_груди","кровь_в_мокроте",""
"Простуда","непрерывное_чихание","озноб","усталость","кашель","высокая_температура","головная_боль","опухшие_лимфатические_узлы","недомогание","мокрота","раздражение_горла","покраснение_глаз","давление_пазухи","насморк","скопление","боль_в_груди","потеря_обоняния","боли_в_мышцах"
"Пневмония","озноб","усталость","кашель","высокая_температура","одышка","потливость","недомогание","мокрота","боль_в_груди","быстрый_сердечный_ритм","ржавая_мокрота","","","","","",""
"Диморфные_геморроидальные_узлы_(сваи)","запор","боль_во_время_дефекации","боль_в_анальной_области","кровавый_стул","раздражение_в_анусе","","","","","","","","","","","",""
"Острое_сердечно-сосудистое_заболевание","рвота","одышка","потливость","боль_в_груди","","","","","","","","","","","","",""
"Варикозное_расширение_вен","усталость","судороги","синяки","ожирение","опухшие_ноги","опухшие_кровеносные_сосуды","выступающие_вены_на_икре","","","","","","","","","",""
"Гипотиреоз","усталость","увеличение_веса","холодные_руки_и_ноги","перепады_настроения","вялость","головокружение","опухшее_лицо_и_глаза","увеличенная_щитовидная_железа","ломкие_ногти","опухшие_крайности","депрессия","раздражительность","аномальная_менструация","","","",""
"Гипертиреоз","усталость","перепады_настроения","потеря_веса","беспокойство","потливость","диарея","быстрый_сердечный_ритм","чрезмерный_голод","мышечная_слабость","раздражительность","аномальная_менструация","","","","","",""
"Гипогликемия","рвота","усталость","беспокойство","потливость","головная_боль","тошнота","затуманенное_и_искаженное_зрение","чрезмерный_голод","сохнут_и_покалывают_губы","невнятная_речь","раздражительность","сердцебиение","","","","",""
"Остеоартрис","боль_в_суставах","боль_в_шее","боль_в_колене","боль_в_тазобедренном_суставе","опухшие_суставы","болезненная_ходьба","","","","","","","","","","",""
"Артрит","мышечная_слабость","скованность_мышц_шеи","опухшие_суставы","скованность_движений","болезненная_ходьба","","","","","","","","","","","",""
"(головокружение)_Пароймсальное_позиционное_головокружение","рвота","головная_боль","тошнота","вращательные_движения","потеря_равновесия","неустойчивость","","","","","","","","","","",""
"Акне","кожная_сыпь","прыщи,_наполненные_гноем","угри","несущийся","","","","","","","","","","","","",""
"Инфекция_мочевыводящих_путей","жгучее_мочеиспускание","дискомфорт_в_мочевом_пузыре","неприятный_запах_мочи","постоянное_ощущение_мочи","","","","","","","","","","","","",""
"Псориаз","кожная_сыпь","боль_в_суставах","шелушение_кожи","серебро,_как_пыль","небольшие_вмятины_на_ногтях","воспаленные_ногти","","","","","","","","","","",""
"Импетиго","кожная_сыпь","высокая_температура","волдырь","красная_болячка_вокруг_носа","желтая_корка_слизь","","","","","","","","","","","",""
"Грибковая_инфекция","зуд","кожная_сыпь","узловые_кожные_высыпания","дисхромные_пятна","","","","","","","","","","","","",""
"Аллергия","непрерывное_чихание","дрожь","озноб","слезоточивость_из_глаз","","","","","","","","","","","","",""
"ГЭРБ","боль_в_животе","кислотность","язвы_на_языке","рвота","кашель","боль_в_груди","","","","","","","","","","",""
"Хронический_холестаз","зуд","рвота","желтоватая_кожа","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","","","","","","","","","",""
"Реакция_на_лекарство","зуд","кожная_сыпь","боль_в_животе","жгучее_мочеиспускание","кровянистые_выделения_при_мочеиспускании","","","","","","","","","","","",""
"Язвенная_болезнь_желудка","рвота","расстройство_желудка","потеря_аппетита","боль_в_животе","прохождение_газов","внутренний_зуд","","","","","","","","","","",""
"СПИД","атрофия_мышц","пятна_в_горле","высокая_температура","внебрачные_контакты","","","","","","","","","","","","",""
"Диабет","усталость","потеря_веса","беспокойство","вялость","нерегулярный_уровень_сахара","затуманенное_и_искаженное_зрение","ожирение","чрезмерный_голод","повышенный_аппетит","полиурия","","","","","","",""
"Гастроэнтерит","рвота","запавшие_глаза","обезвоживание","диарея","","","","","","","","","","","","",""
"Бронхиальная_астма","усталость","кашель","высокая_температура","одышка","история_семьи","слизистая_мокрота","","","","","","","","","","",""
"Гипертония","головная_боль","боль_в_груди","головокружение","потеря_равновесия","нехватка_концентрации","","","","","","","","","","","",""
"Мигрень","кислотность","расстройство_желудка","головная_боль","затуманенное_и_искаженное_зрение","чрезмерный_голод","скованность_мышц_шеи","депрессия","раздражительность","нарушения_зрения","","","","","","","",""
"Шейный_спондилез","боль_в_спине","слабость_в_конечностях","боль_в_шее","головокружение","потеря_равновесия","","","","","","","","","","","",""
"Паралич_(кровоизлияние_в_мозг)","рвота","головная_боль","слабость_одной_стороны_тела","измененная_сенсорика","","","","","","","","","","","","",""
"Желтуха","зуд","рвота","усталость","потеря_веса","высокая_температура","желтоватая_кожа","темная_моча","боль_в_животе","","","","","","","","",""
"Малярия","озноб","рвота","высокая_температура","потливость","головная_боль","тошнота","диарея","боли_в_мышцах","","","","","","","","",""
"Ветряная_оспа","зуд","кожная_сыпь","усталость","вялость","высокая_температура","головная_боль","потеря_аппетита","слабая_лихорадка","опухшие_лимфатические_узлы","недомогание","красные_пятна_по_телу","","","","","",""
"Денге","кожная_сыпь","озноб","боль_в_суставах","рвота","усталость","высокая_температура","головная_боль","тошнота","потеря_аппетита","боль_за_глазами","боль_в_спине","недомогание","боли_в_мышцах","красные_пятна_по_телу","","",""
"тифозный","озноб","рвота","усталость","высокая_температура","головная_боль","тошнота","запор","боль_в_животе","диарея","токсичный_вид_(тиф)","боль_в_животе","","","","","",""
"гепатит_А","боль_в_суставах","рвота","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","диарея","слабая_лихорадка","пожелтение_глаз","боли_в_мышцах","","","","","",""
"Гепатит_Б","зуд","усталость","вялость","желтоватая_кожа","темная_моча","потеря_аппетита","боль_в_животе","желтая_моча","пожелтение_глаз","недомогание","получение_переливания_крови","получение_нестерильных_инъекций","","","","",""
"Гепатит_С","усталость","желтоватая_кожа","тошнота","потеря_аппетита","пожелтение_глаз","история_семьи","","","","","","","","","","",""
"Гепатит_Д","боль_в_суставах","рвота","усталость","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","","","","","","","",""
"Гепатит_Е","боль_в_суставах","рвота","усталость","высокая_температура","желтоватая_кожа","темная_моча","тошнота","потеря_аппетита","боль_в_животе","пожелтение_глаз","острая_печеночная_недостаточность","кома","желудочное_кровотечение","","","",""
